scaffold	start	end	Fst_AUR_ARI	Fst_BIF_ARI	Fst_CAL_ARI	Fst_CLV_ARI	Fst_FLE_ARI	Fst_LON_ARI	Fst_AUR_BIF	Fst_AUR_CAL	Fst_AUR_CLV	Fst_AUR_FLE	Fst_LON_AUR	Fst_ARI_AUS	Fst_AUR_AUS	Fst_BIF_AUS	Fst_CAL_AUS	Fst_CLV_AUS	Fst_FLE_AUS	Fst_LON_AUS	Fst_CAL_BIF	Fst_CLV_BIF	Fst_FLE_BIF	Fst_LON_BIF	Fst_CAL_FLE	Fst_LON_CAL	Fst_CAL_CLV	Fst_FLE_CLV	Fst_LON_CLV	Fst_LON_FLE	Fst_PUN_ARI	Fst_PUN_AUR	Fst_PUN_AUS	Fst_PUN_BIF	Fst_PUN_CAL	Fst_PUN_CLV	Fst_PUN_FLE	Fst_PUN_LON	dxy_AUR_ARI	dxy_BIF_ARI	dxy_CAL_ARI	dxy_CLV_ARI	dxy_FLE_ARI	dxy_LON_ARI	dxy_AUR_BIF	dxy_AUR_CAL	dxy_AUR_CLV	dxy_AUR_FLE	dxy_LON_AUR	dxy_ARI_AUS	dxy_AUR_AUS	dxy_BIF_AUS	dxy_CAL_AUS	dxy_CLV_AUS	dxy_FLE_AUS	dxy_LON_AUS	dxy_CAL_BIF	dxy_CLV_BIF	dxy_FLE_BIF	dxy_LON_BIF	dxy_CAL_FLE	dxy_LON_CAL	dxy_CAL_CLV	dxy_FLE_CLV	dxy_LON_CLV	dxy_LON_FLE	dxy_PUN_ARI	dxy_PUN_AUR	dxy_PUN_AUS	dxy_PUN_BIF	dxy_PUN_CAL	dxy_PUN_CLV	dxy_PUN_FLE	dxy_PUN_LON	pi_ARI	pi_AUR	pi_AUS	pi_BIF	pi_CAL	pi_CLV	pi_FLE	pi_LON	pi_PUN	fst_Prin1	dxy_Prin1	pi_Prin1	gene_count_per_window	cm/mb	tree_concordance
LG3	6500001	7000000	0.4122	0.5099	0.3544	0.7237	0.3942	0.405	0.519	0.147	0.7502	0.3672	0.1793	0.4124	0.1761	0.5334	0.1306	0.7454	0.3662	0.1281	0.4759	0.6652	0.5156	0.5151	0.309	0.067	0.7107	0.7386	0.7438	0.3583	0.409	0.1719	0.0638	0.5309	0.1214	0.7408	0.3585	0.1458	0.007230444	0.011223758	0.007224067	0.013617177	0.006969234	0.007287118	0.011378097	0.004774818	0.013846809	0.006375559	0.004496	0.007218901	0.004344492	0.011684205	0.004630861	0.01371195	0.006382297	0.004112821	0.011505666	0.013623153	0.011335779	0.01153546	0.006482129	0.004218232	0.013827611	0.013662885	0.013748859	0.006447384	0.007231667	0.00440985	0.003598303	0.011777294	0.00459434	0.013786142	0.006323475	0.004273182	0.003482214	0.003221789	0.003201598	0.004763652	0.004204063	0.00201056	0.003173422	0.003344778	0.003170979	-3.056089515	-7.368758892	-1.437711441	68	3.185107377	0.9832536
LG3	7000001	7500000	0.3312	0.5159	0.2872	0.6904	0.3464	0.2956	0.4964	0.1017	0.7033	0.2878	0.1139	0.2929	0.1384	0.471	0.0721	0.6619	0.2519	0.0547	0.4419	0.6975	0.4762	0.4584	0.2319	0.0354	0.6604	0.6794	0.6665	0.2398	0.2928	0.1409	0.0281	0.4747	0.0854	0.6637	0.2614	0.066	0.007820772	0.011875397	0.008016413	0.014754022	0.008407742	0.008084382	0.011321435	0.00554171	0.014580591	0.007386123	0.00557987	0.007757231	0.005631374	0.011512475	0.005635892	0.014822519	0.00744047	0.005423404	0.011264033	0.015113903	0.011270682	0.011574612	0.007503223	0.005431824	0.014852261	0.014626639	0.014948588	0.007454673	0.007691599	0.005641364	0.004944199	0.011620826	0.005779625	0.014833001	0.007561366	0.005533832	0.004242612	0.004106264	0.004706158	0.004145305	0.005255229	0.002081225	0.004540414	0.005121419	0.004669129	-7.282330598	-5.330008038	-0.058677207	81	2.943203928	0.9810124
LG3	7500001	8000000	0.5799	0.647	0.5279	0.7844	0.5439	0.5503	0.6208	0.167	0.7644	0.4526	0.1934	0.5143	0.2011	0.5949	0.1135	0.7186	0.4123	0.1418	0.5953	0.7142	0.6105	0.6061	0.4127	0.0681	0.7379	0.7577	0.7472	0.4273	0.5436	0.2417	0.0588	0.6152	0.1566	0.7377	0.4439	0.1767	0.011811042	0.016330392	0.01141097	0.017377468	0.01086058	0.011737571	0.016509601	0.005704799	0.017368618	0.009596706	0.005819307	0.011285134	0.006187562	0.016739627	0.005674164	0.017207101	0.009730916	0.005821441	0.016584231	0.01778679	0.016232222	0.016744618	0.009587193	0.005044011	0.017302909	0.017388841	0.017361188	0.009573222	0.011419082	0.00631786	0.004827774	0.016935727	0.005843779	0.017216737	0.009877736	0.005898205	0.003149399	0.003831117	0.004548732	0.004864242	0.004609048	0.002249362	0.003870654	0.004308759	0.004081875	1.253643081	1.162669357	-0.605020423	76	0.917728292	0.9724625
LG3	8000001	8500000	0.5847	0.5848	0.5444	0.7582	0.5673	0.5577	0.5537	0.2576	0.7413	0.4866	0.3023	0.4573	0.258	0.4724	0.1146	0.6547	0.3412	0.1049	0.5135	0.681	0.5452	0.5243	0.4093	0.0698	0.7198	0.7331	0.7242	0.4167	0.5444	0.3481	0.0545	0.5338	0.1845	0.7267	0.4129	0.1429	0.013274705	0.015857394	0.013241011	0.018208368	0.01304069	0.013506135	0.015135415	0.007146295	0.018133226	0.01106758	0.007811311	0.012670476	0.008453386	0.015336668	0.006900702	0.018067516	0.010271062	0.006724662	0.014934655	0.017928121	0.01526184	0.015032976	0.010148238	0.00543289	0.018117375	0.017965894	0.018320755	0.010145363	0.012871521	0.008391372	0.005949024	0.015187659	0.006575939	0.018144626	0.009920642	0.006025206	0.003694287	0.004056353	0.006291273	0.00564967	0.004872775	0.002557435	0.004290309	0.004782622	0.004433974	-0.061052814	2.690806533	0.297449534	63	2.859532175	0.9631814
LG3	8500001	9000000	0.533	0.6213	0.4473	0.7759	0.5443	0.4939	0.5466	0.1927	0.7243	0.4273	0.2466	0.4326	0.2238	0.488	0.0948	0.6665	0.3647	0.1295	0.4893	0.7342	0.5655	0.5238	0.3581	0.0756	0.6743	0.7474	0.7023	0.4003	0.483	0.2509	0.0664	0.5227	0.1602	0.693	0.4079	0.1984	0.011927161	0.014872805	0.011804544	0.015811576	0.011364511	0.011879187	0.014138269	0.007850866	0.016205829	0.010118318	0.008014785	0.011718712	0.008423285	0.014654403	0.007644067	0.016288741	0.010586884	0.007531887	0.01431932	0.016713539	0.013862692	0.01440559	0.010260636	0.006771695	0.016336311	0.016205932	0.01646621	0.01024878	0.011889735	0.00808187	0.00675643	0.014596436	0.00798442	0.016213823	0.010613193	0.007921874	0.003338763	0.004713492	0.006455289	0.004525348	0.00646404	0.002213829	0.004146972	0.005547833	0.005449976	-0.989962595	1.413864708	0.580164496	61	5.996158273	0.9749436
LG3	9000001	9500000	0.4565	0.5881	0.4871	0.742	0.5589	0.4917	0.4793	0.1748	0.6592	0.451	0.1559	0.4682	0.1725	0.5361	0.1359	0.6896	0.4808	0.1123	0.5344	0.6875	0.5847	0.5297	0.4885	0.0966	0.6971	0.7427	0.6916	0.4924	0.4296	0.1846	0.0564	0.5116	0.1521	0.6671	0.4515	0.1362	0.011987911	0.014912318	0.011498997	0.016951499	0.011081868	0.011546697	0.014507217	0.007788087	0.016944479	0.011658209	0.007503431	0.011071473	0.007744038	0.015052952	0.006569091	0.017101908	0.011416687	0.006240497	0.014926082	0.016868763	0.014508889	0.014764571	0.011322724	0.006082073	0.016960058	0.016535835	0.017001096	0.011429126	0.011053565	0.00838733	0.005982489	0.015187971	0.007197456	0.016985363	0.011307305	0.006960086	0.003639793	0.006192862	0.005124268	0.005119508	0.00511284	0.002813794	0.00349688	0.005118677	0.005621243	-1.087282469	1.649996364	0.644258452	65	5.3357335	0.9721053
LG3	9500001	10000000	0.4081	0.5226	0.4039	0.6502	0.3981	0.4046	0.5051	0.215	0.6546	0.3642	0.204	0.3144	0.2477	0.4972	0.1916	0.6236	0.3217	0.1956	0.5083	0.6582	0.5219	0.5016	0.3558	0.0619	0.647	0.6416	0.6531	0.352	0.3361	0.2155	0.0757	0.4841	0.1718	0.6212	0.313	0.1803	0.012691388	0.013624478	0.012803106	0.012891349	0.012102875	0.012892393	0.013194487	0.008440362	0.01266769	0.010986641	0.008332549	0.011135878	0.009513967	0.014091896	0.008778945	0.012890143	0.010649247	0.008858824	0.013323789	0.012340072	0.012827544	0.01336438	0.010986936	0.006578957	0.012874601	0.012267381	0.012788197	0.010881983	0.012341485	0.009240776	0.007459048	0.014035064	0.008680485	0.012707091	0.010911987	0.008793447	0.005962126	0.005857048	0.006420765	0.004761749	0.005963208	0.002374834	0.005636064	0.005900102	0.006488643	-3.792205534	0.565200819	1.794156727	36	2.858260459	0.925758
LG3	10000001	10500000	0.3782	0.4848	0.2946	0.5583	0.3173	0.3259	0.5311	0.2285	0.5896	0.3434	0.3063	0.2021	0.2559	0.4362	0.1082	0.4858	0.2108	0.1395	0.455	0.6108	0.4601	0.4796	0.2256	0.0669	0.5304	0.5542	0.5501	0.2308	0.2341	0.2686	0.0467	0.4543	0.128	0.5126	0.2528	0.1587	0.009818397	0.012095329	0.010162204	0.012947525	0.00986461	0.01023229	0.012352762	0.008250243	0.012410549	0.008955441	0.008910685	0.009118112	0.009108959	0.012888733	0.008684774	0.013225217	0.009796106	0.008576246	0.01257639	0.012946677	0.011601287	0.013051751	0.009094088	0.00704492	0.012619721	0.012804065	0.013081193	0.008612723	0.009020032	0.008837423	0.007346222	0.012442789	0.008118796	0.012845073	0.00957128	0.008193106	0.005457558	0.004449919	0.007065569	0.004119206	0.006490109	0.003324525	0.005873948	0.005921271	0.006376245	-7.87423196	-2.038321869	1.796089729	36	4.285250119	0.8527577
LG3	10500001	11000000	0.4779	0.492	0.4215	0.5564	0.4202	0.4394	0.5125	0.2574	0.6374	0.4578	0.2683	0.3266	0.2586	0.4107	0.1393	0.5322	0.3298	0.1427	0.4775	0.5804	0.5202	0.4882	0.4297	0.1228	0.5747	0.6409	0.5833	0.4459	0.3654	0.2969	0.0374	0.4465	0.1823	0.568	0.3523	0.2013	0.012839426	0.013752757	0.011360928	0.01386846	0.010721531	0.012017275	0.013556953	0.007252662	0.014907444	0.010395211	0.007340752	0.011243267	0.009156233	0.012613093	0.007206451	0.014557708	0.010201676	0.007502717	0.012286988	0.014594223	0.013212885	0.012585629	0.009611616	0.005886447	0.01393438	0.014918203	0.014185006	0.010404434	0.011858005	0.009650621	0.006953751	0.014053359	0.007578692	0.014918705	0.010333806	0.007843507	0.005842558	0.004209633	0.006988847	0.005423376	0.005109455	0.00392099	0.004247348	0.004825732	0.005961695	-4.180527002	-0.129379812	1.487163339	33	3.716336283	0.9517044
LG3	11000001	11500000	0.4059	0.4525	0.3247	0.5787	0.333	0.371	0.408	0.2254	0.5941	0.3032	0.2498	0.2192	0.2249	0.3493	0.1279	0.4942	0.1927	0.1743	0.3704	0.5603	0.3816	0.3946	0.2401	0.103	0.5306	0.5582	0.5546	0.2496	0.2454	0.2327	0.0506	0.3564	0.1254	0.5083	0.2099	0.1795	0.012560376	0.015962366	0.014207643	0.014799194	0.011267722	0.014140632	0.01290358	0.010217268	0.013386574	0.010286688	0.009946703	0.012295659	0.011080943	0.015790872	0.011942209	0.014976011	0.010715586	0.01186204	0.015418193	0.014139614	0.012749548	0.014874501	0.010914114	0.009743547	0.015052804	0.013520772	0.014913957	0.010294946	0.012905458	0.011228285	0.010787871	0.015895275	0.011749049	0.015112443	0.01090028	0.011883927	0.006557142	0.005892707	0.009934155	0.006947923	0.008902096	0.003852723	0.006618247	0.007726956	0.009657456	-8.779205264	4.009557957	4.748319461	20	4.274010842	0.8997028
LG3	11500001	12000000	0.427	0.4004	0.3786	0.551	0.3054	0.4232	0.3913	0.1871	0.5656	0.2645	0.2539	0.2533	0.1835	0.3026	0.0831	0.4768	0.181	0.1528	0.3508	0.4848	0.3136	0.4005	0.217	0.0486	0.5222	0.4689	0.5543	0.2539	0.3172	0.1943	0.0589	0.3333	0.1305	0.5241	0.2032	0.1923	0.013146633	0.013805045	0.013475863	0.014084157	0.012474054	0.01424094	0.014425219	0.009280186	0.014459517	0.011511404	0.009938856	0.012428291	0.010586992	0.014348503	0.009786276	0.015094882	0.012134356	0.010759261	0.014741696	0.014072071	0.01364391	0.015036546	0.011685884	0.007544186	0.015168704	0.013616395	0.014694441	0.011659108	0.012425287	0.009379235	0.009658909	0.013908709	0.009636672	0.014870872	0.011429396	0.010043773	0.006193308	0.00572836	0.00939044	0.007721426	0.007419483	0.004402527	0.008504281	0.006198586	0.007875083	-9.868011481	3.221608308	4.445362827	12	0.062735257	0.8848477
LG3	12000001	12500000	0.4454	0.5057	0.3905	0.5285	0.3846	0.4082	0.4888	0.1688	0.5498	0.3916	0.2193	0.2982	0.1883	0.4337	0.1009	0.475	0.3407	0.1078	0.4614	0.5674	0.4825	0.5041	0.3813	0.0702	0.4884	0.5344	0.5277	0.4121	0.4028	0.2034	0.0825	0.4981	0.1464	0.5291	0.4127	0.1786	0.012330121	0.011533761	0.012070509	0.011187042	0.009812523	0.012356287	0.011886358	0.008042914	0.01158959	0.00999086	0.008344573	0.01143901	0.009395707	0.012476264	0.008459143	0.011490072	0.01099438	0.00837588	0.011633249	0.010463272	0.011065586	0.012460371	0.010797509	0.006879968	0.01131505	0.010679956	0.01135699	0.010816978	0.012457919	0.008350034	0.00826344	0.012706273	0.008058282	0.011703426	0.011027412	0.008351208	0.005652179	0.005565046	0.008040104	0.004474839	0.006814781	0.003534182	0.00494047	0.005893344	0.006076951	-6.151662316	-1.320531918	2.171862512	17	2.526316698	0.8507577
LG3	12500001	13000000	0.4424	0.5669	0.3924	0.6055	0.4393	0.3686	0.5502	0.1993	0.606	0.4102	0.1669	0.3168	0.1787	0.4962	0.1079	0.5195	0.3262	0.0877	0.5296	0.6217	0.545	0.5033	0.3797	0.049	0.5578	0.6077	0.5396	0.3423	0.3275	0.2049	0.0404	0.5084	0.1212	0.5303	0.3397	0.0975	0.011663624	0.01314632	0.011221901	0.01023447	0.009456169	0.01128919	0.012489359	0.008393024	0.010180324	0.008871706	0.007944446	0.011079278	0.008364801	0.013556431	0.008086144	0.010676613	0.009698999	0.008053035	0.01253127	0.010151392	0.01075374	0.012846728	0.008985694	0.006924917	0.010149592	0.010104178	0.010728224	0.009107993	0.01125644	0.008960105	0.007917292	0.014228201	0.008213316	0.010922019	0.009793057	0.008272282	0.005076489	0.005426841	0.007460633	0.003929878	0.00641398	0.002681835	0.004507126	0.006948272	0.007200085	-5.636960539	-2.22146094	1.781531741	33	8.567852658	0.8838667
LG3	13000001	13500000	0.5136	0.5983	0.348	0.656	0.4307	0.3718	0.6204	0.256	0.6714	0.463	0.2376	0.3545	0.3063	0.5335	0.0893	0.5963	0.3296	0.1221	0.5083	0.6818	0.5677	0.5203	0.3171	0.0442	0.5727	0.6855	0.5817	0.3276	0.3579	0.3329	0.0395	0.535	0.1007	0.5996	0.3352	0.1398	0.010264444	0.010852749	0.009114185	0.012511105	0.008336152	0.009454116	0.011122139	0.007620527	0.013185309	0.00878123	0.007289945	0.008958703	0.008002242	0.011047807	0.006597319	0.012718896	0.008151548	0.006905341	0.010561399	0.012113596	0.010307221	0.010616809	0.008174061	0.00625984	0.012780077	0.012432054	0.012477097	0.008300958	0.008949186	0.00838038	0.005735346	0.011202633	0.006741062	0.012784888	0.008240957	0.007102116	0.003758789	0.003582067	0.005360434	0.003008429	0.006093337	0.002713674	0.00377736	0.005816732	0.005278672	-3.639173532	-4.478221172	0.026430993	37	4.354885885	0.9240552
LG3	13500001	14000000	0.3241	0.4038	0.2763	0.5921	0.2624	0.2982	0.3666	0.1005	0.5841	0.1912	0.1578	0.2384	0.1603	0.3402	0.0889	0.5211	0.1293	0.0782	0.3364	0.5777	0.3401	0.3716	0.1411	0.0855	0.5483	0.5364	0.5698	0.1628	0.264	0.1793	0.0272	0.3632	0.1099	0.5414	0.1386	0.0897	0.010966703	0.01384665	0.01168921	0.014216674	0.011411397	0.011416516	0.012671402	0.008220448	0.013664274	0.009671546	0.008620154	0.010887344	0.009252906	0.013853004	0.009328984	0.014491794	0.009979763	0.008588704	0.013651178	0.014983546	0.013700117	0.013860149	0.010232811	0.008739337	0.014871985	0.014449748	0.014566643	0.010015225	0.011204071	0.009307488	0.008112302	0.01409284	0.009500824	0.014551932	0.009934989	0.008577071	0.006073208	0.006183201	0.007933295	0.006535165	0.007962456	0.002883775	0.007857375	0.006966506	0.007469502	-11.44052965	0.720770026	3.646567097	40	6.619612894	0.9399638
LG3	14000001	14500000	0.3763	0.3764	0.319	0.4955	0.3041	0.3491	0.3766	0.1794	0.526	0.2857	0.191	0.3055	0.2022	0.3308	0.1415	0.4479	0.2048	0.1443	0.316	0.4437	0.3065	0.3359	0.21	0.0569	0.4904	0.4733	0.492	0.2337	0.2927	0.1801	0.0363	0.3231	0.1166	0.427	0.1987	0.1106	0.008792554	0.01019688	0.008775535	0.012653759	0.008452765	0.008834379	0.011381541	0.007630895	0.012550604	0.008804792	0.007837581	0.009582803	0.008725574	0.012304575	0.008275155	0.013991008	0.009039085	0.008357066	0.010945244	0.012068175	0.010627588	0.011325855	0.00833473	0.006618754	0.012687951	0.011885583	0.012663001	0.008648741	0.009932075	0.008739442	0.008531997	0.012416234	0.008178267	0.013935736	0.009190063	0.00811883	0.005023822	0.005162561	0.007708061	0.006740736	0.006211248	0.004913257	0.006043465	0.006255242	0.008216629	-11.38076188	-3.271944557	3.250359897	36	5.078464633	0.8860685
LG3	14500001	15000000	0.6409	0.6385	0.5532	0.7523	0.5364	0.5435	0.6465	0.3274	0.7778	0.5317	0.336	0.5056	0.3159	0.5584	0.1488	0.6802	0.4174	0.1462	0.574	0.7035	0.5988	0.5746	0.4428	0.0538	0.7097	0.7232	0.7045	0.4338	0.5162	0.347	0.0484	0.5692	0.1525	0.6895	0.4387	0.154	0.010937397	0.014599152	0.011229999	0.015403316	0.009662607	0.01137354	0.014242436	0.00626538	0.015650078	0.009331464	0.006538864	0.010921494	0.006678109	0.014613033	0.005937464	0.015846402	0.009654569	0.006007694	0.014171135	0.015843119	0.013936578	0.014473365	0.009391311	0.004702889	0.015666198	0.015471626	0.015843741	0.009440894	0.010953963	0.006830265	0.005042887	0.014576553	0.005736307	0.015834723	0.009689673	0.005881955	0.002969912	0.002575318	0.004765163	0.004339503	0.004265507	0.00235696	0.003759509	0.004441286	0.004434451	1.507519277	-0.856168641	-0.925469386	53	3.881355103	0.9762216
LG3	15000001	15500000	0.5783	0.6426	0.5093	0.7612	0.5755	0.5468	0.6283	0.2001	0.7497	0.5363	0.2513	0.5162	0.2197	0.5924	0.0919	0.7089	0.4832	0.1253	0.583	0.724	0.6284	0.6118	0.4704	0.0854	0.7099	0.7486	0.7417	0.5015	0.5176	0.2446	0.0359	0.5989	0.1082	0.7129	0.4875	0.128	0.012369015	0.016190511	0.012017516	0.017649466	0.011877247	0.011899121	0.016386182	0.006512448	0.017544744	0.011399191	0.006475381	0.011927103	0.006505418	0.016400399	0.005830745	0.017480559	0.011294736	0.005656352	0.016436206	0.017605569	0.015958944	0.016270246	0.0112276	0.005445861	0.017558447	0.017157521	0.017457806	0.01105985	0.011755235	0.006730982	0.004945409	0.016479614	0.005909145	0.017503838	0.011195849	0.005575281	0.003431581	0.003854933	0.004691847	0.00444213	0.00512777	0.002533682	0.00374339	0.004244962	0.004545344	1.283784442	2.127254039	-0.395655965	69	4.191968359	0.9799606
LG3	15500001	16000000	0.4523	0.5962	0.4747	0.7513	0.5346	0.5265	0.5016	0.146	0.6793	0.4604	0.1423	0.5047	0.1473	0.5868	0.1796	0.7319	0.5241	0.1176	0.5602	0.7183	0.6344	0.5989	0.5004	0.1569	0.7108	0.7871	0.7523	0.548	0.4855	0.138	0.0694	0.5694	0.1525	0.712	0.5034	0.119	0.011186718	0.01401977	0.010811299	0.015182828	0.009326575	0.010590353	0.013805764	0.00678633	0.01529415	0.010272076	0.005978219	0.01083389	0.006326047	0.01510396	0.006181064	0.015304062	0.009921295	0.004946626	0.014599775	0.015328814	0.013972085	0.014936579	0.010076236	0.005605124	0.015281407	0.014827076	0.015094347	0.0097621	0.010717057	0.006410936	0.004932708	0.015079362	0.006098255	0.015269294	0.009899105	0.005189237	0.003719363	0.00566923	0.004122396	0.004502698	0.004817676	0.002054856	0.002562843	0.003783541	0.004519777	0.55413755	-0.995661361	-0.538984242	48	3.731854116	0.9664513
LG3	16000001	16500000	0.5647	0.5951	0.4575	0.7212	0.5054	0.4527	0.6171	0.2832	0.772	0.5419	0.2957	0.4444	0.3137	0.5531	0.1149	0.675	0.3854	0.0753	0.542	0.6952	0.6061	0.5474	0.4051	0.0487	0.6831	0.7307	0.6861	0.395	0.4732	0.3369	0.0393	0.5729	0.115	0.6963	0.4137	0.0677	0.01124864	0.015925373	0.01132442	0.018296386	0.01092289	0.011365767	0.014964913	0.007062899	0.017783968	0.010238766	0.007194892	0.011154398	0.007668394	0.016159214	0.006486648	0.018217526	0.010307278	0.006174228	0.015467692	0.018447091	0.015997783	0.015755756	0.009722518	0.005794251	0.018126201	0.018066988	0.018146724	0.009857101	0.011087562	0.007345699	0.005638785	0.015888977	0.006013583	0.018339284	0.010039883	0.005637907	0.004086218	0.003024924	0.005634638	0.004894722	0.005361305	0.002977896	0.004046595	0.005487834	0.004830282	-0.66345663	1.601490976	0.268241156	66	0.902028002	0.9794073
LG3	16500001	17000000	0.452	0.5473	0.4414	0.7613	0.4472	0.4505	0.5143	0.1657	0.7473	0.3804	0.1766	0.4728	0.1986	0.5386	0.1233	0.7555	0.4194	0.1109	0.4999	0.7091	0.5208	0.5144	0.3729	0.1187	0.7352	0.7434	0.7471	0.3867	0.4851	0.2077	0.065	0.5447	0.1304	0.761	0.4224	0.1132	0.00949884	0.013578654	0.010073053	0.017182173	0.009152654	0.00992576	0.013376542	0.006015868	0.016781304	0.008543153	0.005911944	0.009827852	0.005840198	0.014000057	0.00548734	0.01681007	0.009004681	0.005124552	0.01382905	0.017336175	0.013340581	0.013727485	0.008958808	0.005718148	0.016906711	0.016843131	0.016844748	0.008873653	0.009793277	0.005806106	0.004287699	0.013963627	0.005408065	0.016693642	0.008896907	0.005014302	0.003846596	0.004263859	0.003926861	0.005314884	0.004853485	0.002052404	0.004093715	0.004474073	0.003647604	-1.454426522	-1.942305407	-0.408866141	67	3.652399903	0.9879064
LG3	17000001	17500000	0.5647	0.6469	0.5461	0.7931	0.5943	0.5329	0.5942	0.1477	0.7479	0.5838	0.1248	0.509	0.1703	0.5781	0.1607	0.7201	0.5306	0.1021	0.5803	0.7147	0.6638	0.5747	0.5615	0.1077	0.7303	0.8158	0.733	0.5461	0.5619	0.2266	0.1041	0.6146	0.2346	0.7543	0.5806	0.1555	0.010730857	0.015047854	0.010833475	0.017239927	0.008685057	0.010808489	0.015379855	0.00548278	0.016989094	0.010678322	0.005334738	0.010449281	0.005925964	0.015832881	0.006157919	0.017532116	0.01069865	0.005629789	0.015377933	0.017602091	0.015290514	0.015636293	0.010871882	0.005468537	0.017128764	0.017315417	0.017405478	0.010693822	0.010308232	0.005743902	0.005021488	0.015910538	0.006233744	0.017379157	0.010330459	0.005483844	0.002681722	0.003986613	0.004703951	0.004757144	0.004512206	0.002362761	0.002165755	0.004640963	0.003523318	2.784802446	0.335097212	-0.972878784	69	2.296295638	0.976707
LG3	17500001	18000000	0.4976	0.5225	0.4652	0.7865	0.5955	0.4829	0.4484	0.1613	0.7578	0.5734	0.1866	0.5173	0.2527	0.4862	0.1859	0.7653	0.5859	0.1454	0.436	0.6687	0.5655	0.4535	0.5307	0.1107	0.7338	0.8382	0.7553	0.5546	0.5336	0.2604	0.0731	0.5035	0.2046	0.7792	0.6028	0.1608	0.009107076	0.012757487	0.009375857	0.015046918	0.008411127	0.009143643	0.011703306	0.005597807	0.014945853	0.009148433	0.005555318	0.009386744	0.005983702	0.012448852	0.005753583	0.015099646	0.009499983	0.004983631	0.012234648	0.01550506	0.01254789	0.012168577	0.009407427	0.00526644	0.015046897	0.014861356	0.015267817	0.009185802	0.009255646	0.005805473	0.003854421	0.012511914	0.005683803	0.015234296	0.009256741	0.004907654	0.002900912	0.003879458	0.003496421	0.005961889	0.004535967	0.001686779	0.001656099	0.00408745	0.003206678	1.168414062	-3.575761997	-1.328133231	60	2.15976465	0.9603707
LG3	18000001	18500000	0.6516	0.6233	0.5215	0.8257	0.5781	0.5667	0.5816	0.2991	0.8187	0.5504	0.3551	0.5853	0.3514	0.5581	0.1805	0.771	0.4756	0.1789	0.502	0.7342	0.5886	0.54	0.4153	0.1382	0.7395	0.8024	0.77	0.4472	0.6158	0.376	0.1132	0.5772	0.2232	0.7936	0.5175	0.2311	0.009826055	0.012765417	0.009696276	0.01390391	0.008293859	0.009730749	0.012256659	0.006213875	0.013900278	0.008334122	0.006359441	0.009861471	0.005941445	0.01294212	0.005624718	0.014092413	0.008203337	0.005146975	0.012543509	0.014287757	0.012569181	0.012934929	0.008108474	0.005498825	0.014080683	0.013635142	0.014202994	0.008114859	0.009831393	0.005715406	0.003918345	0.012772351	0.005764546	0.013920499	0.008192301	0.005330898	0.002231656	0.002488386	0.003392797	0.004605944	0.004709369	0.001350415	0.00280499	0.003998532	0.002913781	3.922083003	-3.869687042	-1.938869841	81	1.547728475	0.9801402
LG3	18500001	19000000	0.6625	0.6721	0.5088	0.8299	0.5943	0.5731	0.6864	0.295	0.8459	0.6929	0.3543	0.5513	0.3279	0.6255	0.131	0.7809	0.5838	0.152	0.5993	0.7589	0.6943	0.6298	0.5419	0.1393	0.7638	0.8491	0.7934	0.6051	0.5585	0.3567	0.0851	0.6315	0.1479	0.7854	0.5898	0.1681	0.009660838	0.014718447	0.009341977	0.016845978	0.00795735	0.009639258	0.014580114	0.005295833	0.016841445	0.009619015	0.005232546	0.009526373	0.005128006	0.014709005	0.004821562	0.016787823	0.009511172	0.004494984	0.014695034	0.016905303	0.014797103	0.014777444	0.009374655	0.004809708	0.016631162	0.016640761	0.016915107	0.00963183	0.009484761	0.005339762	0.00392737	0.014715966	0.004909499	0.016807488	0.009495062	0.00455136	0.002476388	0.001879607	0.003383771	0.004043896	0.004190017	0.001748156	0.001934309	0.003291175	0.003290425	5.479277842	-1.812596666	-2.298435069	72	1.684998043	0.9872574
LG3	19000001	19500000	0.5842	0.696	0.5486	0.803	0.5614	0.5903	0.657	0.1682	0.7742	0.565	0.1788	0.6168	0.225	0.6874	0.1731	0.7853	0.5944	0.1032	0.6212	0.7696	0.6961	0.6674	0.5221	0.0985	0.7473	0.8058	0.7798	0.5637	0.6287	0.2309	0.0645	0.6968	0.1857	0.7995	0.6038	0.11	0.010186889	0.01483025	0.010277905	0.015536971	0.008187446	0.010082126	0.014651913	0.005012278	0.015509638	0.009551761	0.004486704	0.010266502	0.004657603	0.015000954	0.004677425	0.015565654	0.009601525	0.003551444	0.014421448	0.015758918	0.014690444	0.014825373	0.009637386	0.00428156	0.015584797	0.015461627	0.01559331	0.009324446	0.01014365	0.004492374	0.002922247	0.014864722	0.004599807	0.015502817	0.009362038	0.003429174	0.002517378	0.003322421	0.002709312	0.003335235	0.004026213	0.001769538	0.002437319	0.003121518	0.002457855	4.419025612	-2.427217065	-2.329023981	60	1.06060229	0.9761484
